SLICES,eform,bandgap
K Na Mg Mg Si Si Si Si O O O O O O O O O O F F 0 17 oo- 0 17 o+- 0 11 ooo 0 11 -oo 0 10 oo- 0 10 +o- 0 15 ooo 0 15 o-o 0 9 ++- 0 9 oo- 0 13 --o 0 13 ooo 1 19 --o 1 18 ooo 1 12 -oo 1 16 o-o 1 14 -oo 1 8 o-o 2 18 ooo 2 19 ooo 2 12 o+o 2 14 -oo 2 16 ooo 2 8 ooo 3 18 ooo 3 19 ooo 3 8 o-o 3 16 +oo 3 14 ooo 3 12 ooo 4 14 ooo 4 9 +oo 4 10 +oo 4 17 ooo 5 12 ooo 5 13 o-o 5 15 o-o 5 11 ooo 6 8 ooo 6 9 o+o 6 17 o+o 6 10 ooo 7 16 ooo 7 13 -oo 7 11 -oo 7 15 ooo ,-3.225967071227587,5.2199
Ba Sr Sr Sr Ca Ca Mo Mo O O O O O O O O O O O O 0 8 o+o 0 8 +oo 0 12 oo+ 0 12 o+o 0 16 oo+ 0 16 +oo 0 10 ooo 0 18 ooo 0 14 ooo 0 19 ooo 0 11 ooo 0 15 ooo 1 10 o-o 1 18 -oo 1 14 oo- 1 11 -o- 1 19 o-- 1 15 --o 1 9 o-o 1 9 -oo 1 17 -oo 1 17 oo- 1 13 o-o 1 13 oo- 2 17 o+o 2 13 +oo 2 9 oo+ 2 14 +oo 2 14 o+o 2 10 +oo 2 10 oo+ 2 18 o+o 2 18 oo+ 2 16 +o+ 2 12 o++ 2 8 ++o 3 17 ooo 3 13 ooo 3 9 ooo 3 12 ooo 3 16 ooo 3 8 ooo 3 15 -oo 3 15 o-o 3 19 oo- 3 19 o-o 3 11 oo- 3 11 -oo 4 10 o-o 4 18 -oo 4 14 oo- 4 16 ooo 4 12 ooo 4 8 ooo 5 17 o+o 5 13 +oo 5 9 oo+ 5 11 ooo 5 19 ooo 5 15 ooo 6 19 o-- 6 11 -o- 6 15 --o 6 16 o-o 6 12 -oo 6 8 oo- 7 13 ooo 7 17 ooo 7 9 ooo 7 10 ooo 7 18 ooo 7 14 ooo ,-2.8589727554999995,2.2561
Rb Gd Se Se 0 3 o-- 0 3 -o- 0 3 --o 0 2 -oo 0 2 o-o 0 2 oo- 1 3 -oo 1 3 o-o 1 3 oo- 1 2 +oo 1 2 o+o 1 2 oo+ ,-1.9762405205468747,0.9726
Li Li Li Li Mn Mn F F F F F F F F 0 9 o+o 0 12 ooo 0 12 +oo 0 8 ooo 0 13 ++o 0 13 o+o 1 11 ooo 1 6 +oo 1 6 ooo 1 10 ooo 1 7 +oo 1 7 ooo 2 8 ooo 2 13 ooo 2 13 +oo 2 9 ooo 2 12 +oo 2 12 ooo 3 10 o-o 3 7 +oo 3 7 ooo 3 11 ooo 3 6 +-o 3 6 o-o 4 6 o-- 4 13 ooo 4 11 oo- 4 11 -o- 4 8 --o 4 8 o-o 5 7 ooo 5 12 ooo 5 9 ooo 5 9 -oo 5 10 -oo 5 10 ooo ,-3.038669508513957,4.0152
Cs Al Mo Mo O O O O O O O O 0 5 -oo 0 5 --o 0 5 ooo 0 4 o-- 0 4 oo- 0 4 --- 0 9 --o 0 7 --- 0 6 oo- 0 11 ooo 0 10 -oo 0 8 o-- 1 8 o-o 1 10 -oo 1 6 ooo 1 9 --o 1 7 --o 1 11 ooo 2 4 ooo 2 8 ooo 2 7 ooo 2 6 ooo 3 5 ooo 3 10 ooo 3 11 ooo 3 9 ooo ,-2.38602894066092,3.8794
Na Na B B H H H H H H H H 0 5 -o- 0 4 oo- 0 7 ooo 0 6 -oo 0 10 o+- 0 10 -+- 0 9 ooo 1 8 ooo 1 8 o-o 1 9 ooo 1 5 --o 1 4 o-o 1 11 -oo 1 11 ooo 1 6 --o 1 7 o-o 2 7 ooo 2 6 -oo 2 8 ooo 2 9 ooo 3 5 ooo 3 4 ooo 3 11 o+o 3 10 o+o ,-0.4100635292863988,5.4542
Si Si Si Si Si Si C C C C C C 0 6 o+o 0 6 ooo 0 6 ++o 0 8 ooo 1 7 +oo 1 7 ++o 1 7 ooo 1 9 ooo 2 8 ooo 2 8 o-o 2 8 +oo 2 10 ooo 3 9 ooo 3 9 o+o 3 9 -oo 3 11 ooo 4 10 -oo 4 10 --o 4 10 ooo 4 7 ooo 5 11 o-+ 5 11 oo+ 5 11 --+ 5 6 ooo ,-0.2045177958333326,2.1121
K Rb Rb Gd Cl Cl Cl Cl Cl Cl 0 6 ooo 0 9 ooo 0 7 ooo 0 4 ooo 0 5 ooo 0 8 ooo 3 4 -oo 3 6 o-- 3 7 o-o 3 9 --o 3 8 -o- 3 5 oo- ,-2.4612443038,3.175
Li V V V V O F F F F F F F F F F F 0 8 +oo 0 7 +oo 0 5 ooo 1 6 +oo 1 13 o-o 1 10 +oo 1 15 ooo 1 16 o-o 1 8 +-o 2 6 +oo 2 12 ooo 2 9 +-- 2 14 o-o 2 16 o-- 2 7 +o- 3 5 ooo 3 14 oo+ 3 11 oo+ 3 12 oo+ 3 9 ooo 3 7 ooo 4 5 ooo 4 15 ooo 4 11 ooo 4 13 ooo 4 10 ooo 4 8 ooo ,-3.093914405637256,0.6551
Li Li La La Ti Ti Ti O O O O O O O O O O 0 8 -oo 0 8 oo+ 0 9 o++ 0 9 ooo 1 8 o-o 1 8 oo+ 1 9 +o+ 1 9 ooo 2 11 ooo 2 11 -o- 2 7 ooo 2 7 o-- 2 13 o-o 2 13 -oo 2 13 --- 2 13 oo+ 2 10 oo- 2 10 o+o 2 12 oo- 2 12 +oo 3 15 oo- 3 15 +oo 3 16 oo- 3 16 o+o 3 14 o+o 3 14 +oo 3 14 +++ 3 14 oo- 3 10 o+o 3 10 oo- 3 12 +oo 3 12 oo- 4 9 ooo 4 15 ooo 4 15 o-- 4 16 ooo 4 16 -o- 4 14 ooo 5 8 ooo 5 11 oo- 5 11 o+o 5 7 oo- 5 7 +oo 5 13 ooo 6 10 ooo 6 10 -o- 6 12 o-- 6 12 ooo 6 13 --o 6 14 ooo ,-3.480496879215686,2.0733000000000006
Li Tm O O 0 2 oo- 0 2 -oo 0 2 o-o 0 3 --o 0 3 -o- 0 3 o-- 1 2 oo+ 1 2 +oo 1 2 o+o 1 3 oo- 1 3 o-o 1 3 -oo ,-3.280442142499999,4.6352
Li Ho S S 0 2 oo- 0 2 ooo 0 3 --o 0 3 ooo 0 3 o-o 0 3 -oo 1 3 oo+ 1 3 ooo 1 2 ooo 1 2 o+o 1 2 ++o 1 2 +oo ,-2.023835422395833,0.3357000000000001
Li Mo P P O O O O O O O O 0 7 ooo 0 5 ooo 1 8 -oo 1 6 o-+ 1 9 --o 1 11 o-o 1 4 oo+ 1 10 -o+ 2 7 ooo 2 9 ooo 2 11 ooo 2 8 ooo 3 5 ooo 3 4 ooo 3 10 ooo 3 6 ooo ,-2.4451452658333346,1.4266
Na Na Na Na Na Na Li Li W W O O O O O O O O O O 0 10 +oo 0 14 o-o 0 15 o-o 0 19 ooo 0 16 ooo 0 11 o-o 1 14 -oo 1 13 ooo 1 10 ooo 1 16 ooo 1 18 ooo 1 19 ooo 2 12 ooo 2 15 ooo 2 13 oo+ 2 11 ooo 2 18 oo+ 2 17 o++ 3 10 +oo 3 19 ooo 3 14 ooo 3 15 ooo 3 12 ooo 3 13 ooo 4 14 -oo 4 10 o+o 4 16 o+o 4 13 ooo 4 15 ooo 4 17 o+o 5 18 ooo 5 16 ooo 5 19 oo- 5 17 ooo 5 12 oo- 5 11 o-- 6 12 oo- 6 16 ooo 6 17 +oo 6 13 ooo 6 18 +oo 7 18 oo+ 7 15 ooo 7 11 -oo 7 19 ooo 7 12 -oo 8 10 ooo 8 19 ooo 8 12 -oo 8 15 o-o 8 11 --o 8 17 oo+ 9 14 ooo 9 13 ooo 9 18 +oo 9 16 o+o 9 17 ++o 9 11 oo- ,-2.202609411298852,3.831700000000001
Ce Zr O O O O 0 3 oo- 0 3 -oo 0 3 o-o 0 5 oo+ 0 5 o+o 0 5 +oo 0 2 ooo 0 4 ooo 1 5 ooo 1 3 --- 1 2 oo- 1 2 o-o 1 2 -oo 1 4 --o 1 4 -o- 1 4 o-- ,-3.809357199166667,1.9377000000000004
P P P P W W O O O O O O O O O O O O O O 0 18 +o+ 0 6 o-o 0 8 ooo 0 9 +oo 1 11 -oo 1 12 ooo 1 15 ooo 1 9 ooo 2 14 ooo 2 13 ooo 2 10 ooo 2 16 ooo 3 7 oo- 3 19 o+o 3 17 ooo 3 16 ooo 4 10 ooo 4 13 o+o 4 8 ooo 4 6 ooo 4 11 ooo 4 7 ooo 5 15 ooo 5 12 o-o 5 17 ooo 5 19 ooo 5 14 ooo 5 18 ooo ,-2.5247550071666667,3.0964
Nb Nb Rh Rh O O O O O O O O 0 7 ooo 0 8 ooo 0 9 ooo 0 6 o-o 0 4 ooo 0 10 +oo 1 11 oo- 1 5 ooo 1 4 ooo 1 10 oo- 1 9 oo- 1 6 ooo 2 5 -oo 2 11 ooo 2 6 ooo 2 9 o+o 2 7 -oo 2 8 -oo 3 8 oo- 3 7 o+o 3 10 ++- 3 4 ++o 3 11 oo- 3 5 ooo ,-2.2124864491666663,0.9257999999999996
Ag Ag Bi Bi S S S S 0 7 ooo 0 7 o++ 0 6 oo+ 0 6 -oo 0 5 -oo 0 4 o+o 1 4 o+o 1 4 oo- 1 5 -o- 1 5 ooo 1 6 ooo 1 7 ooo 2 5 --- 2 5 -oo 2 4 ooo 2 4 -o- 2 6 --o 2 7 ooo 3 6 oo+ 3 6 o-o 3 7 ooo 3 7 +o+ 3 5 ooo 3 4 ooo ,-0.4475237344791667,0.6052
Ba Mg Fe Fe Fe Fe O O O O O O O O 0 9 --o 0 6 oo- 0 8 o-- 0 10 ooo 0 7 -o- 0 11 ooo 0 12 ooo 0 12 --o 0 12 o-o 0 13 --o 0 13 ooo 0 13 -oo 1 6 ooo 1 9 --o 1 7 -oo 1 11 ooo 1 8 o-o 1 10 ooo 2 12 oo+ 2 7 o+o 2 6 ooo 2 8 ooo 3 13 oo+ 3 8 +oo 3 6 ooo 3 7 ooo 4 12 ooo 4 10 ooo 4 9 ooo 4 11 o+o 5 13 ooo 5 11 ooo 5 9 ooo 5 10 +oo ,-2.022736562142857,1.6564
La La La La La La Sb Sb Sb Sb Sb Sb Sb Sb Au Au Au Au Au Au 0 18 ooo 0 19 oo- 0 17 o-o 0 16 +oo 0 6 ooo 0 12 +oo 0 13 +oo 0 7 oo- 0 11 +oo 0 10 ooo 0 9 o-- 0 8 +oo 1 17 ooo 1 16 ooo 1 18 ooo 1 19 o+o 1 10 o+o 1 8 +oo 1 9 ooo 1 11 ooo 1 7 o+o 1 6 ooo 1 13 ooo 1 12 ++o 2 14 ooo 2 15 o-o 2 19 -oo 2 18 oo+ 2 7 ooo 2 11 oo+ 2 13 oo+ 2 8 o-o 2 10 oo+ 2 12 ooo 2 9 --o 2 6 oo+ 3 19 ooo 3 18 ooo 3 14 ooo 3 15 +oo 3 12 +oo 3 6 oo+ 3 9 ooo 3 10 ooo 3 8 +oo 3 7 ooo 3 13 ooo 3 11 +o+ 4 16 ooo 4 17 -oo 4 15 oo- 4 14 o+o 4 8 ooo 4 10 o+o 4 13 o+o 4 6 -oo 4 12 o+o 4 11 ooo 4 9 -o- 4 7 o+o 5 15 ooo 5 14 ooo 5 16 ooo 5 17 oo+ 5 11 oo+ 5 7 o+o 5 9 ooo 5 12 ooo 5 6 oo+ 5 8 ooo 5 13 ooo 5 10 o++ 6 18 ooo 6 17 ooo 6 14 oo- 7 14 ooo 7 19 ooo 7 16 o-o 8 16 ooo 8 15 ooo 8 18 -oo 9 15 +oo 9 19 o+o 9 17 oo+ 10 17 o-o 10 18 ooo 10 15 o-- 11 15 oo- 11 16 ooo 11 19 -o- 12 19 -oo 12 14 ooo 12 17 --o 13 18 ooo 13 16 ooo 13 14 ooo ,-1.0359919644999998,0.6030999999999995
Ga Ag O O 0 3 oo+ 0 3 o+o 0 3 +oo 0 2 oo- 0 2 -oo 0 2 o-o 1 3 ooo 1 2 --- ,-1.584839791041666,0.5682
In In As As H H H H O O O O O O O O O O 0 12 ooo 0 15 o+o 0 11 ooo 0 16 ooo 0 8 oo- 0 9 ooo 1 13 ooo 1 14 o-o 1 10 ooo 1 17 ooo 1 9 oo+ 1 8 ooo 2 10 o+o 2 12 ooo 2 14 +oo 2 8 ooo 3 11 o-o 3 13 ooo 3 15 -oo 3 9 ooo 4 16 ooo 5 17 ooo 6 16 -oo 6 11 ooo 7 17 +oo 7 10 ooo ,-1.6542770533333335,2.1318
Sr Sr Lu Ta O O O O O O 0 7 oo- 0 7 -oo 0 6 o-o 0 6 ooo 0 8 oo- 0 8 ooo 0 5 oo- 0 5 o-o 0 9 o-o 0 9 -oo 0 4 ooo 0 4 -oo 1 9 oo+ 1 9 ooo 1 6 oo+ 1 6 +oo 1 5 +oo 1 5 ooo 1 8 o+o 1 8 +oo 1 4 oo+ 1 4 o+o 1 7 ooo 1 7 o+o 2 7 ooo 2 8 ooo 2 5 ooo 2 6 ooo 2 9 ooo 2 4 ooo 3 9 --o 3 6 o-o 3 5 o-- 3 7 -o- 3 8 oo- 3 4 -oo ,-3.604395238333333,3.4874
Nb Nb Cu Cu O O O O O O F F 0 9 ooo 0 8 ooo 0 4 -oo 0 4 ooo 0 11 oo- 0 5 o-- 1 7 ooo 1 6 ooo 1 5 +oo 1 5 ooo 1 10 oo+ 1 4 o++ 2 10 -oo 2 9 ooo 2 8 o+o 2 6 ooo 3 11 +oo 3 7 ooo 3 6 o-o 3 8 ooo ,-2.396479047916668,0.1769
Ce Ce Zr O O O O O O 0 7 o+o 0 7 -oo 0 7 ooo 0 4 ooo 0 4 ++o 0 4 o+o 0 6 ooo 0 5 ooo 1 5 o-o 1 5 +oo 1 5 ooo 1 8 ++o 1 8 ooo 1 8 +oo 1 3 ooo 1 7 ooo 2 4 oo- 2 8 ooo 2 3 ooo 2 3 --o 2 3 -oo 2 6 oo- 2 6 --- 2 6 o-- ,-3.846996697777778,1.8680000000000003
Ba La Zn Ru O O O O O O 0 7 oo- 0 7 +oo 0 9 ++o 0 9 oo- 0 8 ooo 0 8 o+o 0 5 ooo 0 5 oo- 0 4 +oo 0 4 ooo 0 6 -oo 0 6 o+o 1 6 oo+ 1 5 ooo 1 4 o-o 1 9 ooo 1 8 ooo 2 5 o-o 2 9 +oo 2 6 oo+ 2 7 +-o 2 4 +-+ 2 8 +o+ 3 7 +oo 3 8 ooo 3 4 +oo 3 9 +oo 3 5 +oo 3 6 ooo ,-2.470142989,0.3832000000000004
Li Li Li Li Mn Mn Mn Mn O O O O O O 0 12 ooo 0 8 ooo 0 9 +oo 0 11 +-o 1 10 oo+ 1 9 ooo 1 8 ooo 1 13 o-o 2 13 oo- 2 9 ++- 2 8 o+o 2 10 o+o 3 11 ooo 3 8 o+o 3 9 o+- 3 12 -+o 4 9 o+o 4 10 oo+ 4 11 ooo 4 13 ooo 5 8 o+o 5 12 ooo 5 13 ooo 5 11 +oo 6 8 ooo 6 11 ooo 6 10 ooo 6 12 -oo 7 9 +o- 7 13 oo- 7 12 ooo 7 10 ooo ,-1.9573492196469624,0.5571000000000002
Li Li Li Li Li Li P S S S S S Br 0 11 ooo 0 7 ooo 0 9 o+o 1 11 ooo 1 10 +oo 1 8 oo+ 2 11 ooo 2 9 oo+ 2 10 ooo 3 11 ooo 3 8 o+o 3 7 +oo 4 11 ooo 4 9 +oo 4 8 ooo 5 11 ooo 5 7 oo+ 5 10 o+o 6 7 ooo 6 8 ooo 6 9 ooo 6 10 ooo ,-1.3066654151121793,2.1315
Mg Mg V W O O O O O O 0 6 ooo 0 7 +oo 0 5 o+o 0 8 ooo 0 4 +oo 0 9 o+o 1 8 -oo 1 9 ooo 1 4 o-o 1 6 oo- 1 7 oo- 1 5 oo- 2 9 ooo 2 8 ooo 2 7 ooo 2 4 ooo 2 6 ooo 2 5 ooo 3 5 o+- 3 4 +oo 3 6 +o- 3 7 ++- 3 8 ooo 3 9 o+o ,-2.616138189000001,1.8022
Ba Ba Ca Te O O O O O O 0 7 +oo 0 7 o+o 0 4 o+o 0 4 ooo 0 5 o+o 0 5 oo+ 0 6 ooo 0 6 oo+ 0 8 +oo 0 8 ooo 0 9 +oo 0 9 oo+ 1 4 -oo 1 4 oo- 1 6 o-o 1 6 -oo 1 8 o-o 1 8 oo- 1 9 o-o 1 9 ooo 1 7 oo- 1 7 ooo 1 5 -oo 1 5 ooo 2 8 o-- 2 6 --o 2 7 oo- 2 5 -oo 2 4 -o- 2 9 o-o 3 5 ooo 3 9 ooo 3 8 ooo 3 7 ooo 3 4 ooo 3 6 ooo ,-2.786921616,3.0122
Yb Yb Bi Au 0 3 o-o 0 3 -oo 0 3 oo- 0 3 ooo 0 2 o+o 0 2 +oo 0 2 oo+ 0 2 ooo 1 3 ooo 1 3 +oo 1 3 o+o 1 3 oo+ 1 2 ++o 1 2 +o+ 1 2 +++ 1 2 o++ ,-0.8885184975000002,0.0905
Cs Cs Cs Cs Yb Yb Yb Yb I I I I I I I I I I I I 0 19 o+o 0 12 o+o 0 10 o+o 0 8 ooo 0 16 oo- 0 15 ooo 0 17 ooo 0 14 ooo 1 18 ooo 1 13 ooo 1 11 +oo 1 9 +oo 1 14 +oo 1 17 +o+ 1 15 ooo 1 16 ooo 2 14 ooo 2 17 ooo 2 8 -oo 2 10 -oo 2 18 -oo 2 13 -o- 2 19 ooo 2 12 ooo 3 15 o-o 3 16 o-o 3 9 o-o 3 11 ooo 3 19 ooo 3 12 oo+ 3 18 ooo 3 13 ooo 4 12 ooo 4 16 --- 4 17 o-o 4 13 -o- 4 10 -oo 4 9 o-- 5 17 ooo 5 13 oo- 5 16 oo- 5 12 ooo 5 11 oo- 5 8 ooo 6 14 ooo 6 18 ooo 6 19 ooo 6 15 ooo 6 11 ooo 6 8 ooo 7 19 ooo 7 15 --o 7 14 o-o 7 18 -oo 7 9 o-o 7 10 -oo ,-1.8500136185862068,3.8114
Cs Cs Cs Cs P P P P Pd Pd 0 4 ooo 0 6 ooo 0 8 +oo 0 9 +oo 0 5 +o- 0 5 +oo 0 7 o-o 0 7 o-- 1 5 ooo 1 7 ooo 1 8 o++ 1 9 o+o 1 4 -o+ 1 4 -oo 1 6 o++ 1 6 o+o 2 4 ooo 2 6 ooo 2 7 oo- 2 7 ooo 2 5 ooo 2 5 oo- 3 7 ooo 3 5 ooo 3 6 oo+ 3 6 ooo 3 4 ooo 3 4 oo+ 4 6 ++o 4 9 ++o 4 8 ++o 5 7 --o 5 8 oo+ 5 9 ooo 6 9 ooo 6 8 ooo 7 8 +++ 7 9 ++o ,-0.5139351485057467,1.052
Rb Rb Nd Nd Te Te Te Te Te Te Te Te 0 8 oo- 0 4 ooo 0 7 oo- 0 10 oo- 0 6 ooo 0 9 ooo 0 11 oo- 0 5 ooo 1 8 --- 1 9 -oo 1 4 o-o 1 10 -o- 1 7 oo- 1 6 --o 1 5 ooo 1 11 o-- 2 4 ooo 2 6 ooo 2 9 ooo 2 7 ooo 2 11 ooo 2 5 ooo 2 10 ooo 2 8 ooo 3 6 --o 3 5 ooo 3 4 o-o 3 9 -oo 3 11 o-o 3 10 -oo 3 7 ooo 3 8 --o 4 9 o+o 5 6 -oo 7 8 o-o 10 11 +oo ,-1.2401110445833332,0.1778000000000004
Cd Ga Ga Ga Ga As As As As S 0 9 +-- 0 9 +o- 0 9 o-- 0 5 ooo 1 6 ooo 1 5 ooo 1 5 o+o 1 5 -oo 2 6 ooo 2 6 o+o 2 6 -oo 2 7 ooo 3 8 ooo 3 7 +-o 3 7 +oo 3 7 o-o 4 9 ooo 4 8 -oo 4 8 o+o 4 8 ooo ,-0.4490062543125006,0.1737999999999999
Ce Mo Mo Mo Mo Mo Mo Se Se Se Se Se Se Se Se 0 12 --- 0 9 ooo 0 7 -oo 0 14 o-- 0 10 o-o 0 11 -o- 0 13 --o 0 8 oo- 1 12 ooo 1 7 ooo 1 13 ooo 1 10 +oo 1 11 ooo 2 12 ooo 2 8 ooo 2 11 ooo 2 7 oo+ 2 14 ooo 3 12 ooo 3 10 ooo 3 14 ooo 3 8 o+o 3 13 ooo 4 9 ooo 4 11 ooo 4 7 ooo 4 13 o-o 4 8 ooo 5 9 ooo 5 13 ooo 5 10 ooo 5 14 oo- 5 7 ooo 6 9 ooo 6 14 ooo 6 8 ooo 6 11 -oo 6 10 ooo ,-0.9708183215833324,0.1845999999999996
Mg Mg Mg Nb Nb Nb Nb Nb Nb O O O O O O O O O O O 0 13 ooo 0 15 ooo 0 16 --o 0 14 --o 0 17 -oo 0 12 o-o 1 18 ooo 1 12 ooo 1 13 ooo 1 14 ooo 2 19 ooo 2 17 ooo 2 15 ooo 2 16 ooo 3 16 -oo 3 15 o+o 3 11 ooo 3 10 o+o 3 18 ooo 4 17 -oo 4 15 ooo 4 11 ooo 4 9 ooo 4 18 ooo 5 17 o+o 5 16 ooo 5 10 o+o 5 9 ooo 5 18 ooo 6 12 o-o 6 13 ooo 6 10 oo+ 6 9 oo+ 6 19 ooo 7 12 +oo 7 14 ooo 7 11 +o+ 7 9 oo+ 7 19 ooo 8 14 o-o 8 13 +oo 8 10 oo+ 8 11 +o+ 8 19 ooo ,-2.7662575947499994,0.2471000000000005
Li Li Li Li Ni Ni O O O O O O 0 9 o+o 0 7 -oo 0 8 ooo 0 11 ooo 0 6 ooo 0 10 ooo 1 8 ooo 1 11 --o 1 6 ooo 1 7 --o 1 9 ooo 1 10 --o 2 6 +oo 2 10 o-o 2 11 ooo 2 8 ooo 2 7 ooo 2 9 ooo 3 10 oo- 3 7 oo- 3 6 ooo 3 9 ooo 3 8 oo- 3 11 ooo 4 6 ooo 4 10 oo- 4 7 -o- 4 9 o+o 4 11 -oo 4 8 o+- 5 9 ooo 5 7 oo- 5 10 o-- 5 6 +oo 5 11 o-o 5 8 +o- ,-1.585043760277778,1.386
Ba Ba Mg Mg F F F F F F F F 0 10 o-o 0 10 +oo 0 6 ooo 0 7 +o- 0 7 o-- 0 5 oo- 0 8 +oo 0 8 o-o 0 11 oo- 1 11 o+o 1 11 -oo 1 7 ooo 1 6 -oo 1 6 o+o 1 4 ooo 1 9 o+o 1 9 -oo 1 10 ooo 2 11 oo- 2 8 +-o 2 6 ooo 2 9 ooo 2 4 o-o 2 4 +oo 3 10 ooo 3 9 -+o 3 7 ooo 3 8 oo+ 3 5 o+o 3 5 -oo ,-3.992940358333333,6.9487000000000005
Na Na Na Na Na Hf Hf F F F F F F F F F F F F F 0 8 ooo 0 7 ooo 0 13 o-+ 0 14 -o+ 0 11 ooo 0 12 ooo 0 16 -oo 0 15 o-o 1 9 ooo 1 10 ooo 1 12 +o- 1 11 o+- 1 14 ooo 1 13 ooo 1 18 +oo 1 17 o+o 2 14 ooo 2 13 ooo 2 11 oo- 2 12 oo- 2 16 oo- 2 17 ooo 2 15 oo- 2 18 ooo 3 9 ooo 3 10 ooo 3 15 ooo 3 16 ooo 3 8 o+o 3 7 +oo 4 8 ooo 4 7 ooo 4 17 ooo 4 18 ooo 4 10 o-o 4 9 -oo 5 16 o+o 5 15 +oo 5 7 +oo 5 8 o+o 5 11 o+o 5 12 +oo 5 19 ++o 6 18 o-o 6 17 -oo 6 10 o-o 6 9 -oo 6 14 -oo 6 13 o-o 6 19 ooo ,-3.648383401262931,6.668
Tb Tb Tb Tb Eu Eu S S S S S S S S 0 13 o+o 0 8 ooo 0 7 oo- 0 9 o+o 0 12 ooo 0 10 ooo 0 6 oo- 0 11 o+- 1 7 ooo 1 12 --o 1 13 -oo 1 11 ooo 1 8 oo+ 1 6 ooo 1 10 --o 1 9 ooo 2 11 ooo 2 6 +oo 2 10 oo+ 2 12 o-o 2 9 ooo 2 7 ooo 2 8 +o+ 2 13 oo+ 3 9 ooo 3 10 ooo 3 6 +oo 3 8 ooo 3 11 oo- 3 13 ooo 3 12 ooo 3 7 ooo 4 11 o+o 4 8 ooo 4 10 -oo 4 7 ooo 4 13 -oo 4 12 ooo 4 9 o+o 4 6 ooo 5 9 ooo 5 12 --- 5 6 o-- 5 13 -oo 5 7 --- 5 8 ooo 5 11 oo- 5 10 --o ,-2.3672968889285704,0.455
Gd Gd Zn Zn As As O O 0 6 oo+ 0 6 o++ 0 7 -o+ 0 7 oo+ 0 5 o+o 0 5 -oo 0 5 ooo 0 5 -+o 1 6 ooo 1 6 +oo 1 7 ooo 1 7 o-o 1 4 o-o 1 4 +-o 1 4 ooo 1 4 +oo 2 5 ooo 2 5 -oo 2 4 o-o 2 4 ooo 3 4 +oo 3 4 ooo 3 5 ooo 3 5 o+o ,-1.98585144375,0.6273
Rb Rb Rb Tl Br Br Br Br Br Br 2 6 ooo 2 5 ooo 2 8 ooo 2 4 ooo 2 9 ooo 2 7 ooo 3 9 --o 3 5 oo- 3 6 o-- 3 4 -oo 3 8 -o- 3 7 o-o ,-1.5359978270833334,1.5253
Tm Tm Cu Cu Pb Pb Se Se Se Se Se Se 0 9 -oo 0 9 o+o 0 6 o-o 0 6 +oo 0 10 ooo 0 11 ooo 1 7 o-+ 1 7 +o+ 1 8 -oo 1 8 o+o 1 11 ooo 1 10 oo+ 2 6 ooo 2 7 ooo 2 10 o+o 2 10 -oo 3 8 ooo 3 9 ooo 3 11 o-o 3 11 +oo 4 8 o+o 4 8 -oo 4 11 -oo 4 11 o+o 4 9 o+o 4 9 -oo 5 6 +oo 5 6 o-o 5 10 o-o 5 10 +oo 5 7 +oo 5 7 o-o ,-1.2276962472829862,1.1518999999999997
Ag Ag Ag Ag Ag P S S S S Cl Cl 0 11 ooo 0 9 oo+ 0 6 o+o 0 10 o+o 0 8 -o+ 1 10 o+o 1 11 +oo 1 7 ooo 1 6 ooo 2 11 ooo 2 9 ooo 2 7 o+o 2 10 o+o 2 8 -oo 3 10 ooo 3 8 ooo 3 7 +oo 3 11 +oo 3 9 o-o 4 10 ooo 4 8 oo+ 4 6 +oo 4 11 +oo 4 9 o-+ 5 6 oo- 5 7 ooo 5 8 ooo 5 9 ooo ,-0.5481821199305562,1.2689
Tb Tb Cu Ge Ge Ge Ge O O O O O O O O O O O O 0 15 ooo 0 7 +oo 0 10 ooo 0 16 +oo 0 9 +oo 0 8 o+o 0 11 ooo 1 14 ooo 1 8 -oo 1 9 ooo 1 17 -oo 1 10 -oo 1 7 o-o 1 12 ooo 2 14 ooo 2 15 --- 2 16 o-- 2 17 -oo 3 7 ooo 3 17 o+o 3 13 ooo 3 11 ooo 4 8 ooo 4 16 o-o 4 18 ooo 4 12 ooo 5 9 ooo 5 15 ooo 5 13 oo+ 5 12 ooo 6 10 ooo 6 14 ooo 6 18 oo- 6 11 ooo ,-2.518603683157894,0.7129000000000001
Sr Sr La La Sc Sc O O O O O O O O 0 12 ooo 0 10 ooo 0 7 ooo 0 8 ooo 0 13 +oo 0 13 o-o 0 9 o-o 0 6 +oo 1 10 oo- 1 12 ooo 1 9 oo- 1 6 oo- 1 11 o+o 1 11 -oo 1 7 -oo 1 8 o+o 2 13 +-o 2 11 ooo 2 9 o-o 2 6 +oo 2 12 o-o 2 12 +oo 2 7 ooo 2 8 ooo 3 11 -++ 3 13 ooo 3 8 o++ 3 7 -o+ 3 10 o+o 3 10 -oo 3 6 ooo 3 9 ooo 4 12 ooo 4 9 ooo 4 6 ooo 4 8 o+o 4 7 -oo 4 13 ooo 5 10 ooo 5 8 oo+ 5 7 oo+ 5 6 +oo 5 9 o-o 5 11 oo+ ,-3.67081992452381,3.6511
